"order_id","order_date","customer_id","shipping_method_id","dest_address_id"
3847,"2024-05-05 00:02:07",785,3,684
3848,"2024-05-15 07:33:35",785,0,818
3849,"2023-07-23 01:09:58",786,2,267
3850,"2023-06-23 00:23:36",786,3,344
3851,"2023-07-29 09:36:51",786,0,930
3852,"2024-03-01 04:33:20",787,1,517
3853,"2023-12-19 03:15:21",787,1,611
3854,"2023-10-27 05:14:39",787,2,639
3855,"2023-10-20 00:25:42",789,2,388
3856,"2023-12-25 13:15:40",791,2,282
3857,"2023-10-29 15:39:47",791,1,364
3858,"2024-03-14 19:19:52",793,1,456
3859,"2023-08-10 16:08:37",793,3,987
3860,"2023-09-18 03:27:08",794,0,190
3861,"2024-02-10 12:30:37",794,1,579
3862,"2024-02-22 12:18:49",794,2,676
3863,"2024-04-19 15:04:50",795,1,12
3864,"2024-04-27 12:04:24",795,3,304
3865,"2024-01-03 22:37:03",796,1,407
3866,"2024-05-19 09:38:46",796,1,689
3867,"2023-11-18 12:01:30",797,1,407
3868,"2023-08-27 08:26:46",797,2,985
3869,"2023-10-19 22:19:33",798,3,86
3870,"2023-07-25 19:57:43",798,2,105
3871,"2024-02-13 09:48:34",798,2,557
3872,"2023-11-23 23:35:52",799,1,85
3873,"2023-09-16 23:25:59",800,0,387
3874,"2024-04-27 09:21:46",800,3,393
3875,"2023-12-24 09:00:40",800,3,651
3876,"2024-04-19 12:10:13",800,1,683
3877,"2024-02-13 14:50:29",801,2,237
3878,"2023-09-03 06:11:10",801,0,792
3879,"2023-07-05 01:40:31",801,1,845
3880,"2024-02-20 14:01:38",802,3,472
3881,"2024-01-16 08:52:45",802,1,628
3882,"2023-11-08 13:02:47",802,0,837
3883,"2024-01-29 22:13:57",803,0,142
3884,"2023-11-01 21:14:30",804,3,278
3885,"2023-12-04 05:42:33",804,1,712
3886,"2023-06-28 08:01:46",805,0,269
3887,"2024-03-18 07:33:52",806,2,626
3888,"2024-03-28 21:10:27",806,3,953
3889,"2024-05-19 10:00:28",807,3,666
3890,"2024-03-26 08:40:14",807,3,761
3891,"2023-06-23 19:06:26",808,1,39
3892,"2024-01-25 14:56:17",808,0,351
3893,"2023-07-20 05:46:05",808,3,849
3894,"2024-03-31 07:18:31",809,0,54
3895,"2024-02-13 06:52:07",809,0,209
3896,"2023-11-06 09:50:44",811,3,426
3897,"2024-05-27 16:28:33",811,3,901
3898,"2024-01-06 08:01:41",811,1,922
3899,"2023-07-13 16:14:55",812,2,329
3900,"2024-03-04 15:27:16",813,3,651
3901,"2024-05-19 09:50:23",813,0,766
3902,"2023-08-13 15:27:22",814,3,941
3903,"2023-10-02 18:27:33",814,3,986
3904,"2023-08-18 00:50:27",815,3,480
3905,"2023-10-06 04:47:11",816,1,912
3906,"2023-07-24 22:53:21",816,0,934
3907,"2023-12-29 16:05:04",816,0,938
3908,"2024-06-04 01:45:21",817,0,846
3909,"2024-06-10 02:14:00",817,3,913
3910,"2023-12-12 16:49:50",818,1,619
3911,"2024-01-21 00:53:33",818,0,645
3912,"2024-05-11 03:54:19",819,3,962
3913,"2023-08-20 20:52:47",820,2,507
3914,"2023-09-14 13:01:12",821,1,1
3915,"2024-06-01 13:58:12",822,2,532
3916,"2024-02-16 06:42:24",822,2,578
3917,"2024-04-28 15:11:42",822,3,720
3918,"2024-02-08 05:59:01",823,1,789
3919,"2024-04-29 05:49:53",823,3,889
3920,"2024-04-29 00:52:20",824,3,539
3921,"2023-08-30 08:36:15",824,0,842
3922,"2024-06-17 01:15:24",825,0,213
3923,"2024-06-06 18:14:50",827,3,449
3924,"2024-04-12 20:48:04",827,0,825
3925,"2024-05-16 09:11:15",828,3,746
3926,"2024-05-13 10:42:59",829,3,90
3927,"2023-08-18 06:20:43",829,2,161
3928,"2023-08-18 04:10:46",830,3,12
3929,"2023-09-30 10:14:24",831,2,796
3930,"2024-04-19 10:20:23",832,2,321
3931,"2023-12-19 09:28:04",834,3,22
3932,"2023-11-14 08:21:55",834,1,663
3933,"2023-12-03 20:16:11",835,0,44
3934,"2024-05-01 01:03:26",835,1,635
3935,"2023-07-03 15:07:59",835,2,982
3936,"2023-12-03 23:43:38",836,1,70
3937,"2024-01-14 06:50:30",836,2,756
3938,"2024-03-29 03:10:29",838,2,69
3939,"2024-05-29 10:38:04",838,3,395
3940,"2023-12-05 20:18:54",838,2,765
3941,"2023-08-28 03:14:08",838,2,909
3942,"2023-12-12 17:52:15",839,0,28
3943,"2024-01-10 17:24:50",840,2,24
3944,"2024-04-28 12:31:27",840,3,703
3945,"2023-11-01 06:26:50",840,2,737
3946,"2023-09-11 10:35:35",841,1,665
3947,"2024-05-26 07:22:22",842,2,217
3948,"2024-04-20 06:24:00",842,0,263
3949,"2023-11-18 03:14:52",843,1,467
3950,"2023-08-09 06:10:49",843,2,759
3951,"2024-06-02 17:39:37",844,2,419
3952,"2023-07-13 05:57:08",844,0,513
3953,"2024-05-30 18:19:23",845,2,133
3954,"2023-12-09 16:11:03",845,1,396
3955,"2024-05-25 06:47:47",845,0,890
3956,"2023-07-11 20:36:50",846,0,182
3957,"2023-11-13 08:50:30",846,0,980
3958,"2023-09-08 19:35:33",847,0,214
3959,"2023-11-16 05:48:10",847,3,277
3960,"2023-12-12 19:18:11",847,3,558
3961,"2023-12-28 01:54:22",849,2,541
3962,"2023-11-10 23:59:06",849,2,769
3963,"2024-01-15 04:35:46",850,1,217
3964,"2024-03-13 12:00:34",850,3,934
3965,"2023-08-12 06:35:33",851,0,711
3966,"2024-04-22 14:34:00",851,2,783
3967,"2023-07-12 12:40:16",852,3,869
3968,"2024-01-19 09:08:00",852,2,994
3969,"2023-11-20 07:48:28",853,2,62
3970,"2023-11-28 08:13:26",853,1,363
3971,"2024-04-13 05:19:32",854,2,587
3972,"2024-06-16 21:55:57",855,0,307
3973,"2023-11-16 18:52:01",856,1,504
3974,"2023-08-11 19:07:28",857,3,452
3975,"2024-04-02 06:12:25",857,0,474
3976,"2024-05-03 06:28:41",857,3,872
3977,"2023-10-04 14:32:07",858,2,634
3978,"2023-11-17 00:39:34",859,2,756
3979,"2023-08-13 08:49:40",859,1,963
3980,"2024-04-03 11:41:57",861,0,80
3981,"2024-04-06 21:04:45",862,0,278
3982,"2024-05-25 13:09:54",862,0,632
3983,"2023-12-23 07:44:37",863,1,4
3984,"2023-09-21 05:32:19",863,0,999
3985,"2023-06-22 23:47:48",864,2,737
3986,"2024-03-27 18:21:57",865,2,523
3987,"2023-08-25 18:53:37",865,0,806
3988,"2023-09-18 13:25:34",865,2,861
3989,"2024-05-24 17:53:50",865,2,949
3990,"2023-10-30 10:23:10",866,2,164
3991,"2024-01-14 16:31:16",867,2,57
3992,"2023-11-12 10:12:42",867,1,362
3993,"2024-06-10 13:25:26",868,2,843
3994,"2023-12-23 06:51:22",868,3,992
3995,"2023-10-18 03:11:34",869,3,796
3996,"2024-05-06 22:46:58",870,3,282
3997,"2023-08-04 16:04:51",870,1,738
3998,"2023-11-04 08:49:08",871,0,225
3999,"2024-06-15 15:21:14",871,2,738
4000,"2023-11-05 01:35:52",871,2,939
4001,"2023-12-12 22:42:39",2,1,312
4002,"2024-06-05 00:48:34",2,1,857
4003,"2024-05-02 02:03:55",3,2,763
4004,"2024-03-31 07:39:10",4,2,85
4005,"2024-06-11 16:59:37",4,0,180
4006,"2023-07-12 04:22:07",4,0,546
4007,"2024-01-20 05:06:28",5,2,13
4008,"2023-10-04 02:48:34",6,1,103
4009,"2023-12-25 21:15:24",6,3,232
4010,"2024-05-16 07:56:21",7,0,250
4011,"2024-04-23 00:19:43",7,3,682
4012,"2023-09-23 18:46:53",8,2,490
4013,"2024-02-19 23:12:38",8,0,644
4014,"2024-01-01 12:15:50",10,1,465
4015,"2023-07-23 04:05:30",11,1,463
4016,"2023-09-02 07:47:15",12,0,185
4017,"2024-05-31 21:31:23",12,1,214
4018,"2023-10-18 12:31:48",13,3,226
4019,"2023-09-04 12:09:28",13,3,448
4020,"2023-11-04 06:58:12",14,2,503
4021,"2024-06-04 06:20:17",14,3,925
4022,"2024-04-17 11:38:46",15,2,170
4023,"2024-02-10 10:46:49",16,1,235
4024,"2024-05-03 19:40:58",17,0,411
4025,"2024-02-17 21:56:29",18,2,161
4026,"2023-10-03 15:23:43",18,0,933
4027,"2023-08-12 08:31:41",18,0,987
4028,"2023-06-25 04:48:02",19,2,204
4029,"2024-01-20 11:04:01",19,0,946
4030,"2024-02-04 13:44:17",20,1,562
4031,"2023-07-05 08:19:21",20,1,801
4032,"2023-10-04 03:32:21",21,3,376
4033,"2024-03-23 21:26:45",21,3,482
4034,"2023-07-22 15:45:26",22,0,631
4035,"2023-11-26 19:12:22",23,3,632
4036,"2023-09-16 18:59:06",23,3,807
4037,"2023-11-12 06:30:23",25,0,205
4038,"2023-08-16 12:25:14",26,3,692
4039,"2023-11-11 05:52:22",26,2,997
4040,"2023-08-19 20:41:58",27,0,486
4041,"2023-11-08 21:04:37",27,1,604
4042,"2024-01-13 09:44:56",27,1,975
4043,"2024-04-28 21:01:50",28,0,439
4044,"2024-01-01 03:19:13",28,3,816
4045,"2023-07-16 19:49:39",29,1,380
4046,"2024-04-02 10:14:56",30,2,602
4047,"2024-05-04 19:11:39",30,0,978
4048,"2023-09-11 09:05:48",31,0,489
4049,"2024-06-01 04:58:08",32,0,52
4050,"2023-09-14 14:22:48",32,2,539
4051,"2023-07-18 10:05:32",32,1,735
4052,"2024-04-09 06:06:26",33,2,30
4053,"2024-06-09 10:07:20",33,1,417
4054,"2023-10-19 01:35:15",33,3,785
4055,"2024-03-08 18:46:47",34,1,961
4056,"2024-06-08 17:35:31",36,3,169
4057,"2023-08-23 10:35:43",38,1,695
4058,"2024-02-25 11:21:15",39,3,112
4059,"2023-10-13 01:02:06",40,2,33
4060,"2023-11-06 14:16:52",40,1,461
4061,"2023-08-31 21:12:32",41,0,183
4062,"2023-08-24 18:45:20",41,3,560
4063,"2023-10-05 02:27:35",42,2,390
4064,"2024-06-05 22:51:38",42,2,576
4065,"2023-06-30 20:07:04",43,2,157
4066,"2024-04-12 06:56:07",43,2,339
4067,"2023-09-27 18:10:31",43,1,630
4068,"2023-10-25 09:30:22",43,2,730
4069,"2023-09-27 08:59:56",44,3,25
4070,"2024-05-10 10:34:49",44,3,468
4071,"2024-03-11 17:28:43",45,0,51
4072,"2024-05-21 13:40:52",45,2,707
4073,"2024-02-15 23:37:41",45,2,851
4074,"2023-11-14 05:19:11",46,3,322
4075,"2024-03-10 04:02:20",46,0,531
4076,"2023-12-03 07:53:51",47,2,672
4077,"2023-10-26 04:31:50",47,2,901
4078,"2024-06-17 11:18:39",47,0,990
4079,"2023-07-14 19:55:05",48,2,688
4080,"2023-08-20 13:48:39",49,3,438
4081,"2024-02-27 03:03:53",49,3,814
4082,"2023-12-31 05:46:30",49,0,927
4083,"2024-01-30 11:53:56",50,2,224
4084,"2023-11-30 06:45:51",50,0,648
4085,"2024-04-21 02:26:21",51,1,601
4086,"2024-06-09 06:01:43",53,3,64
4087,"2023-10-23 08:12:05",53,1,729
4088,"2024-02-16 05:06:46",53,0,848
4089,"2023-11-30 08:03:53",54,1,486
4090,"2023-06-25 04:09:18",55,1,116
4091,"2024-03-07 19:20:41",55,3,434
4092,"2024-05-04 05:14:21",56,1,67
4093,"2023-08-03 21:06:39",56,1,857
4094,"2023-07-26 08:38:23",57,0,616
4095,"2024-06-01 12:09:00",59,0,323
4096,"2024-01-25 11:01:50",59,2,581
4097,"2023-12-19 21:48:22",59,0,742
4098,"2023-07-05 22:40:19",59,0,945
4099,"2024-03-17 13:51:29",60,0,385
4100,"2023-08-24 15:14:00",61,1,78
4101,"2023-07-12 18:46:08",61,2,311
4102,"2024-05-09 05:59:35",61,2,903
4103,"2023-11-10 19:18:42",63,2,242
4104,"2024-05-09 03:18:24",64,1,270
4105,"2024-05-27 03:57:11",64,0,543
4106,"2024-03-12 12:29:21",64,1,841
4107,"2023-10-03 05:36:53",66,3,923
4108,"2024-05-22 20:53:45",67,0,645
4109,"2023-09-17 21:42:18",67,0,899
4110,"2023-08-05 16:24:29",68,3,31
4111,"2024-02-14 14:00:32",68,1,441
4112,"2023-11-19 21:25:48",68,0,606
4113,"2023-07-23 04:56:10",68,0,614
4114,"2023-08-16 11:45:50",69,3,144
4115,"2024-05-12 14:05:53",70,2,8
4116,"2024-02-20 02:00:25",70,2,17
4117,"2023-07-02 20:21:11",70,0,112
4118,"2024-02-17 06:39:26",71,0,13
4119,"2023-10-22 02:15:36",71,1,665
4120,"2024-04-14 02:27:57",71,3,876
4121,"2023-08-21 05:52:43",72,3,102
4122,"2023-12-10 00:44:53",72,2,314
4123,"2024-06-08 19:10:13",73,0,955
4124,"2023-10-17 07:42:21",74,3,519
4125,"2023-10-03 16:14:10",74,1,678
4126,"2024-03-04 06:51:49",75,0,16
4127,"2024-05-09 22:23:52",75,0,856
4128,"2024-01-21 01:11:57",75,1,880
4129,"2024-01-10 17:18:28",76,2,810
4130,"2024-04-18 03:56:07",76,1,968
4131,"2024-06-05 16:33:39",76,0,969
4132,"2024-05-09 21:13:52",77,3,343
4133,"2024-02-06 12:07:06",77,1,575
4134,"2023-10-11 08:57:54",77,2,983
4135,"2023-11-27 20:35:17",78,0,113
4136,"2023-08-10 00:17:22",78,0,511
4137,"2024-03-13 14:32:48",78,0,764
4138,"2023-12-25 13:28:07",79,2,13
4139,"2023-07-31 22:49:32",79,2,511
4140,"2023-09-11 22:44:11",79,2,653
4141,"2024-05-05 00:16:50",81,2,413
4142,"2023-09-03 09:35:09",81,2,531
4143,"2023-09-07 02:16:57",82,1,414
4144,"2023-12-12 00:12:03",83,2,811
4145,"2024-05-10 06:31:31",83,0,842
4146,"2024-03-14 15:24:18",84,1,542
4147,"2024-02-21 13:43:43",85,3,37
4148,"2023-11-04 07:52:19",85,0,861
4149,"2024-01-28 09:57:32",86,3,287
4150,"2023-09-16 12:46:36",87,1,641
4151,"2024-03-07 01:10:38",87,1,968
4152,"2023-09-25 00:40:05",88,3,436
4153,"2023-10-07 04:30:33",88,0,612
4154,"2023-12-30 08:58:16",89,0,690
4155,"2023-09-11 01:03:42",90,2,21
4156,"2024-01-08 09:49:55",90,2,960
4157,"2023-09-21 10:47:02",91,3,18
4158,"2023-10-23 16:03:41",92,1,930
4159,"2023-08-16 03:54:09",92,3,950
4160,"2023-08-16 03:07:03",93,2,203
4161,"2024-06-16 01:33:46",93,0,359
4162,"2023-11-18 20:53:51",94,0,306
4163,"2023-09-13 10:27:32",94,0,377
4164,"2023-07-15 06:03:49",94,1,421
4165,"2023-07-10 20:45:18",95,1,222
4166,"2023-09-20 01:23:34",96,2,190
4167,"2023-07-29 22:26:24",96,1,435
4168,"2023-06-20 12:12:07",98,3,406
4169,"2024-04-15 11:37:00",98,2,705
4170,"2024-03-20 01:11:45",99,2,180
4171,"2023-09-27 22:59:52",99,1,245
4172,"2023-12-01 07:00:33",100,3,368
4173,"2023-12-28 13:28:44",100,0,598
4174,"2023-09-03 03:52:39",100,2,711
4175,"2024-05-08 05:50:59",101,0,212
4176,"2024-03-30 10:39:41",101,2,563
4177,"2023-12-11 03:21:20",101,3,701
4178,"2023-08-07 20:09:03",102,3,974
4179,"2024-04-14 01:36:37",103,2,616
4180,"2024-03-06 14:38:43",103,1,829
4181,"2023-08-14 17:41:04",104,3,113
4182,"2024-02-23 17:15:50",104,3,621
4183,"2023-11-24 06:23:05",104,0,641
4184,"2023-07-14 12:43:30",105,0,574
4185,"2024-03-25 06:39:23",106,3,173
4186,"2023-08-20 15:05:28",106,2,367
4187,"2024-02-04 03:50:33",106,3,381
4188,"2023-06-22 17:45:06",107,1,430
4189,"2023-07-02 05:40:24",107,0,452
4190,"2023-12-11 19:02:18",109,1,418
4191,"2023-06-29 10:36:02",110,1,686
4192,"2024-02-29 01:09:08",111,3,17
4193,"2023-12-13 21:41:13",111,2,269
4194,"2024-04-04 22:56:12",111,1,758
4195,"2023-12-22 22:26:33",112,0,351
4196,"2024-01-22 09:39:55",112,3,473
4197,"2024-04-13 16:32:37",113,2,150
4198,"2024-04-22 22:35:38",113,3,341
4199,"2024-01-13 03:37:52",114,1,342
4200,"2024-05-27 20:36:57",115,2,27
4201,"2023-09-03 04:35:53",115,1,287
4202,"2023-09-13 06:01:05",115,1,410
4203,"2023-11-01 04:24:54",116,1,141
4204,"2024-05-14 01:28:40",116,3,563
4205,"2023-11-21 14:03:03",116,3,938
4206,"2023-08-22 17:32:23",117,1,149
4207,"2024-04-03 20:15:29",117,1,240
4208,"2023-10-26 17:25:33",117,2,446
4209,"2023-08-27 04:27:24",118,3,14
4210,"2023-09-22 01:40:06",118,3,25
4211,"2024-01-03 04:34:45",119,3,609
4212,"2023-09-08 15:48:27",119,2,679
4213,"2023-10-30 08:18:27",119,3,908
4214,"2024-01-13 04:54:07",120,0,185
4215,"2023-08-06 01:36:38",120,2,580
4216,"2024-04-23 07:55:55",121,1,35
4217,"2024-03-05 12:12:56",122,1,138
4218,"2023-08-24 07:19:25",122,0,673
4219,"2024-01-03 21:32:26",122,2,710
4220,"2023-07-20 19:01:28",122,2,766
4221,"2023-08-12 19:32:53",123,0,573
4222,"2023-11-18 09:09:16",124,1,389
4223,"2023-12-14 09:20:39",124,0,976
4224,"2023-09-22 20:37:44",125,0,43
4225,"2023-12-02 10:44:29",125,2,588
4226,"2024-02-20 15:58:04",126,0,58
4227,"2024-04-14 00:25:20",127,0,331
4228,"2024-01-28 19:19:28",127,1,384
4229,"2024-02-14 03:46:34",128,2,10
4230,"2024-03-22 15:23:56",128,0,485
4231,"2023-08-11 08:41:00",129,2,535
4232,"2024-03-03 13:52:16",130,3,66
4233,"2023-08-04 13:27:35",131,1,123
4234,"2023-09-13 23:38:39",132,1,841
4235,"2024-01-31 03:01:21",133,0,454
4236,"2023-10-18 13:02:37",133,3,775
4237,"2024-05-12 11:21:31",134,1,9
4238,"2024-02-26 22:16:27",134,2,27
4239,"2023-12-06 12:41:44",134,3,32
4240,"2023-07-09 06:39:17",135,0,367
4241,"2024-05-10 16:06:19",135,1,544
4242,"2024-05-03 20:45:32",135,2,625
4243,"2023-10-17 05:48:22",135,0,725
4244,"2024-01-18 03:12:32",136,2,945
4245,"2024-02-10 05:20:39",138,2,750
4246,"2024-02-08 23:39:43",138,1,767
4247,"2024-04-24 17:57:05",139,0,151
4248,"2023-09-26 07:22:11",139,2,617
4249,"2023-06-27 06:23:41",140,2,24
4250,"2023-11-21 02:06:05",140,0,585
4251,"2023-12-22 08:28:54",141,1,672
4252,"2024-05-17 12:15:26",141,0,768
4253,"2024-04-09 11:32:13",141,2,952
4254,"2024-02-09 13:08:55",142,1,29
4255,"2023-07-09 11:17:42",142,0,618
4256,"2023-09-13 21:55:57",143,0,999
4257,"2024-06-18 14:32:04",144,2,855
4258,"2024-05-03 01:27:29",145,0,628
4259,"2024-03-23 17:37:32",145,3,831
4260,"2023-11-29 04:23:03",146,3,530
4261,"2023-12-21 19:16:18",146,0,846
4262,"2023-11-09 05:34:53",146,0,990
4263,"2024-02-20 13:47:29",147,0,3
4264,"2023-12-22 02:32:59",148,3,35
4265,"2023-07-10 14:16:35",148,2,516
4266,"2023-09-09 16:55:10",148,1,521
4267,"2024-05-13 16:28:26",148,1,634
4268,"2023-08-15 20:09:08",149,0,41
4269,"2023-09-19 22:18:52",149,3,739
4270,"2023-11-26 23:50:09",149,2,959
4271,"2024-05-18 21:16:48",149,2,998
4272,"2024-01-25 02:58:42",150,1,61
4273,"2024-01-14 08:37:05",150,2,148
4274,"2024-03-13 00:12:46",150,0,687
4275,"2024-05-19 12:23:04",151,0,405
4276,"2023-10-14 05:41:21",151,3,675
4277,"2024-04-08 11:34:33",152,3,747
4278,"2024-04-09 02:38:01",152,3,906
4279,"2023-07-12 11:27:07",153,1,147
4280,"2024-03-16 16:22:51",153,3,364
4281,"2024-01-07 22:52:56",153,0,688
4282,"2024-01-09 19:09:33",154,2,759
4283,"2024-05-18 23:19:22",155,3,176
4284,"2023-10-13 03:38:42",155,3,321
4285,"2024-01-09 23:59:11",155,0,696
4286,"2023-12-16 05:31:07",156,2,202
4287,"2023-10-11 13:53:40",157,3,448
4288,"2023-07-14 05:22:04",157,1,732
4289,"2024-03-08 17:04:09",158,2,940
4290,"2023-11-20 17:55:56",159,2,491
4291,"2023-10-30 21:39:18",160,3,6
4292,"2024-01-30 18:39:31",160,1,487
4293,"2024-02-05 23:38:03",161,1,947
4294,"2024-05-21 13:59:27",162,1,344
4295,"2024-04-23 00:15:25",162,0,357
4296,"2024-05-09 12:30:25",163,3,956
4297,"2024-04-30 05:49:14",164,3,268
4298,"2023-12-14 10:02:07",164,0,714
4299,"2024-02-06 13:16:03",165,0,822
4300,"2023-11-21 20:49:25",165,3,963
4301,"2024-02-25 10:21:25",166,3,515
4302,"2023-12-18 10:34:15",167,0,197
4303,"2024-01-29 04:11:37",167,3,346
4304,"2024-02-20 15:03:49",168,1,96
4305,"2024-01-16 00:46:09",168,3,242
4306,"2023-11-02 05:05:13",168,3,303
4307,"2024-02-11 23:17:31",169,0,490
4308,"2024-01-01 17:26:58",169,3,492
4309,"2024-04-18 17:12:20",170,1,550
4310,"2024-03-15 02:36:37",170,0,721
4311,"2023-10-08 12:17:48",171,2,309
4312,"2024-03-29 02:37:26",172,0,304
4313,"2024-01-09 17:45:18",172,2,589
4314,"2024-04-23 14:56:55",173,2,346
4315,"2024-06-16 08:38:22",173,0,641
4316,"2024-05-04 13:08:36",173,1,786
4317,"2023-09-06 01:11:43",174,2,466
4318,"2023-10-01 09:46:01",175,1,46
4319,"2023-09-22 08:22:28",176,3,650
4320,"2023-09-24 11:59:36",178,3,633
4321,"2024-02-01 11:25:18",179,0,72
4322,"2023-07-16 09:11:44",179,3,526
4323,"2023-12-14 04:45:03",179,2,570
4324,"2023-11-08 17:42:39",179,0,718
4325,"2023-11-02 02:33:37",180,1,360
4326,"2024-03-09 05:08:26",182,0,77
4327,"2024-01-31 08:02:27",182,3,139
4328,"2023-07-04 00:12:40",182,3,253
4329,"2024-03-14 15:48:30",183,3,50
4330,"2024-04-12 18:55:26",183,3,104
4331,"2023-09-25 22:58:40",184,0,404
4332,"2024-04-04 20:28:41",184,1,421
4333,"2023-12-15 21:24:59",186,2,643
4334,"2024-02-29 18:26:13",188,0,308
4335,"2023-12-21 16:38:21",188,2,355
4336,"2024-04-20 23:22:45",189,1,561
4337,"2024-01-08 07:08:30",189,3,828
4338,"2024-03-18 04:35:21",190,0,62
4339,"2023-08-19 19:37:00",191,0,546
4340,"2023-11-17 01:22:37",191,1,663
4341,"2023-09-15 23:16:55",192,1,93
4342,"2023-06-25 03:16:05",192,3,698
4343,"2023-07-04 16:00:44",194,0,543
4344,"2023-06-21 06:09:20",195,2,148
4345,"2024-04-27 22:11:44",195,3,238
4346,"2024-05-20 12:24:35",196,1,172
4347,"2023-10-12 08:17:41",196,0,489
4348,"2023-12-10 01:22:28",196,1,729
4349,"2024-02-23 11:16:46",197,1,158
4350,"2024-02-21 19:11:21",197,0,171
4351,"2023-07-16 06:34:12",197,3,196
4352,"2023-08-23 23:14:11",197,2,594
4353,"2023-11-11 02:48:27",198,2,404
4354,"2023-12-05 15:49:54",199,2,373
4355,"2023-11-30 07:40:29",199,2,520
4356,"2023-07-27 14:37:18",199,3,689
4357,"2023-12-24 19:08:42",200,0,50
4358,"2023-08-26 03:43:23",201,0,75
4359,"2024-02-29 03:35:15",201,2,171
4360,"2023-11-20 20:26:45",202,2,178
4361,"2024-01-16 19:29:58",203,1,644
4362,"2023-08-18 22:41:36",204,0,869
4363,"2024-01-12 19:48:57",205,3,856
4364,"2024-05-22 22:49:19",207,2,346
4365,"2024-05-13 18:20:52",207,3,396
4366,"2024-05-10 20:24:29",207,0,755
4367,"2023-08-18 07:14:06",208,3,28
4368,"2024-05-17 14:06:25",208,2,293
4369,"2023-08-09 13:59:50",208,3,441
4370,"2024-05-20 16:40:14",209,3,154
4371,"2024-03-01 08:18:57",210,3,103
4372,"2024-04-23 18:40:01",211,3,21
4373,"2024-01-26 23:47:57",211,1,219
4374,"2024-01-02 09:26:59",211,2,348
4375,"2023-11-20 12:13:13",212,3,711
4376,"2023-09-04 23:31:33",213,2,283
4377,"2023-12-26 07:24:19",213,3,478
4378,"2023-10-24 06:04:31",214,0,161
4379,"2023-09-04 14:18:16",214,2,879
4380,"2023-11-03 10:41:29",215,0,68
4381,"2024-05-19 17:31:04",215,2,986
4382,"2023-11-15 06:02:51",216,0,928
4383,"2023-12-10 15:39:28",217,2,8
4384,"2023-10-08 23:01:01",217,2,184
4385,"2024-01-08 06:08:21",217,2,988
4386,"2024-01-08 03:25:30",218,3,828
4387,"2024-05-22 23:17:47",219,3,873
4388,"2023-08-29 21:14:05",220,3,87
4389,"2023-11-13 02:04:07",220,2,724
4390,"2023-08-13 11:41:21",220,2,809
4391,"2024-04-05 20:48:10",222,0,608
4392,"2024-06-18 02:13:57",222,2,985
4393,"2023-12-06 06:05:29",222,2,1000
4394,"2023-07-11 09:41:21",223,0,727
4395,"2024-02-05 06:06:06",223,3,963
4396,"2023-12-29 03:03:07",224,3,45
4397,"2024-01-14 05:36:30",224,3,453
4398,"2024-02-20 20:57:12",225,1,803
4399,"2023-10-07 21:53:45",225,0,884
4400,"2023-12-09 00:58:28",226,0,876
4401,"2023-09-11 04:36:37",227,1,896
4402,"2023-08-18 21:30:46",228,3,823
4403,"2024-02-02 20:49:22",228,3,878
4404,"2023-12-09 20:54:17",229,3,440
4405,"2023-12-14 08:36:25",230,0,415
4406,"2023-11-23 03:07:53",230,1,612
4407,"2023-09-04 12:55:25",231,0,686
4408,"2023-10-16 01:54:32",232,1,332
4409,"2023-12-31 00:01:57",232,1,392
4410,"2023-08-06 10:44:12",233,3,123
4411,"2024-02-09 09:22:25",234,1,67
4412,"2024-03-15 08:49:44",234,2,248
4413,"2023-09-18 09:44:21",234,1,288
4414,"2023-07-04 20:53:42",234,2,866
4415,"2024-03-22 15:15:03",236,2,408
4416,"2024-01-31 18:07:40",236,2,664
4417,"2023-08-16 07:25:29",236,2,873
4418,"2024-03-05 10:21:11",236,3,913
4419,"2023-11-11 03:12:15",237,3,194
4420,"2024-04-29 15:28:34",237,1,333
4421,"2023-10-30 07:12:10",237,0,478
4422,"2023-10-11 23:52:49",237,2,524
4423,"2023-08-02 11:09:15",238,0,297
4424,"2024-01-06 06:53:12",239,3,125
4425,"2024-01-06 19:47:49",239,1,241
4426,"2023-10-31 00:30:05",241,3,218
4427,"2023-08-08 11:09:23",241,1,536
4428,"2023-07-08 07:12:10",241,0,805
4429,"2024-06-04 06:46:35",242,0,691
4430,"2024-02-21 06:04:24",243,2,16
4431,"2024-04-25 11:30:20",243,1,168
4432,"2023-10-15 06:46:32",245,1,212
4433,"2024-03-31 23:47:57",245,3,658
4434,"2023-11-03 09:17:48",245,3,906
4435,"2023-12-09 01:55:50",246,1,255
4436,"2023-11-17 21:03:25",247,3,389
4437,"2023-07-25 15:20:30",247,1,824
4438,"2024-02-26 09:48:47",248,3,590
4439,"2023-10-31 03:05:38",248,0,806
4440,"2024-05-26 05:07:24",248,2,926
4441,"2023-09-17 18:55:51",249,1,410
4442,"2023-08-27 09:38:17",249,0,583
4443,"2023-12-20 00:16:54",250,1,1000
4444,"2023-06-28 01:03:19",251,1,134
4445,"2023-07-30 09:55:59",251,1,189
4446,"2024-04-19 06:29:40",251,0,475
4447,"2023-12-20 05:59:31",252,3,86
4448,"2024-02-15 07:03:21",252,1,730
4449,"2023-11-09 14:28:14",254,0,537
4450,"2024-02-12 18:31:01",255,1,864
4451,"2023-10-14 16:58:09",256,0,365
4452,"2023-07-26 03:05:58",257,0,181
4453,"2024-06-17 17:48:31",257,2,219
