"line_id","order_id","book_id","price"
6756,4688,7857,3.9
6757,764,6981,17.21
6758,649,10784,5.91
6759,6317,9701,3.36
6760,5517,8253,1.76
6761,5086,10728,9.27
6762,4994,1208,6.76
6763,2772,1029,12.94
6764,2119,4294,18.14
6765,2947,3947,13.29
6766,7298,9683,1.84
6767,132,7313,11.95
6768,3199,2031,17.6
6769,4273,8971,17.12
6770,1466,666,17.38
6771,2287,5762,12.28
6772,5991,6727,0.89
6773,3381,4216,1.23
6774,6025,5918,16.05
6775,6935,2328,15.61
6776,4287,9396,11.58
6777,6712,7450,19.88
6778,263,7962,10.24
6779,6955,4400,16.35
6780,779,4164,7.35
6781,2919,1823,6.62
6782,1987,5488,0.1
6783,4903,8863,16.72
6784,5216,3289,14.99
6785,7218,9585,17.85
6786,5713,2995,2.39
6787,2678,1681,18.4
6788,599,288,14.29
6789,1083,3064,8.46
6790,4801,9480,15.47
6791,4443,9454,15.03
6792,2273,4333,4.64
6793,4995,5649,4.24
6794,1352,3881,11.83
6795,3312,8889,16.46
6796,4303,2096,5.78
6797,5126,2954,12.43
6798,7539,1341,8.09
6799,6785,858,10.17
6800,3401,8800,7.55
6801,5825,2868,14.23
6802,279,4571,3
6803,1572,4422,5.79
6804,7042,8736,10.09
6805,7244,9947,0.56
6806,4763,5815,4.04
6807,1396,2316,16.66
6808,6883,4394,11.52
6809,64,573,5.96
6810,758,2291,11.27
6811,7153,5337,5.89
6812,1187,10108,12.28
6813,3344,6894,12.12
6814,6708,4641,16.1
6815,6116,9230,0.49
6816,835,3937,6.51
6817,349,10811,18.46
6818,2828,8338,14.78
6819,712,2669,0.65
6820,5551,10710,15.21
6821,3222,1941,17.12
6822,5199,9182,2.57
6823,2282,3355,2.88
6824,661,4954,12.31
6825,5385,2560,14.8
6826,2359,1149,17.62
6827,877,6139,2.92
6828,3134,4866,11.45
6829,1457,627,10.81
6830,1760,1,10.23
6831,186,1292,13.57
6832,1044,484,18.66
6833,3951,8656,19.6
6834,1165,2269,0.7
6835,2587,8465,3.81
6836,7367,9017,19.77
6837,5971,4458,18.09
6838,3859,10485,11.22
6839,371,1980,7.99
6840,1564,8771,0.46
6841,2618,8546,18.91
6842,4019,3321,9.75
6843,4825,7422,11.03
6844,6016,4629,15.23
6845,6169,2943,17.39
6846,3117,2986,19.68
6847,3530,6880,4.03
6848,26,10438,18.04
6849,4783,8794,16.78
6850,5301,4920,9.67
6851,1128,3110,14.13
6852,7474,8775,5.06
6853,4950,10813,12.07
6854,2386,745,7.07
6855,3365,10196,13.19
6856,1606,5575,18.85
6857,6441,10916,10.36
6858,2309,5353,19.65
6859,1178,8428,9.18
6860,7323,10487,0.74
6861,5875,7985,10.11
6862,5982,1486,10.32
6863,5464,4789,4.29
6864,6580,10632,12.12
6865,600,10824,13.43
6866,3220,3924,17.1
6867,6282,7267,3.23
6868,7017,2694,8.14
6869,2122,5767,10.68
6870,2035,5715,3.08
6871,2982,5565,9.23
6872,7461,7980,19.11
6873,5391,6269,18.86
6874,1264,9944,14.47
6875,2298,9462,19.43
6876,4860,7844,8
6877,6469,7371,4.48
6878,3245,5702,11.17
6879,1193,1070,17.86
6880,5964,2595,14.93
6881,6350,2003,5.08
6882,6965,3750,18.37
6883,7442,1725,10.21
6884,4597,3685,1.15
6885,3970,8316,13.18
6886,3226,1283,8.55
6887,173,39,0.64
6888,6265,4703,7.88
6889,2923,4856,7.76
6890,2205,3737,15.18
6891,3004,3936,16.55
6892,3347,2099,18.3
6893,5020,520,14.36
6894,2095,6402,15.09
6895,7405,3165,9.23
6896,5712,6483,15.33
6897,6768,10301,15.27
6898,6117,187,3.42
6899,4890,10785,8.95
6900,4871,5655,6.51
6901,6363,4268,15.05
6902,2620,3805,4.15
6903,5992,3806,19.6
6904,1994,6900,7.78
6905,1363,4025,15.65
6906,6326,1932,10.61
6907,4055,6527,4.92
6908,19,503,12.07
6909,4946,5444,0.69
6910,4626,213,15.38
6911,5666,9050,2.49
6912,1217,9680,1.22
6913,5841,2653,2.56
6914,5164,7479,9.51
6915,1766,5799,18.61
6916,1718,10700,1.79
6917,4784,8984,3.49
6918,6619,5314,9.8
6919,5730,3364,1.99
6920,1274,7605,17.91
6921,2916,1209,17.17
6922,1689,8949,15.75
6923,7512,9042,3.21
6924,6749,5136,0.96
6925,653,906,3.29
6926,1111,9476,19.17
6927,1025,5352,16.15
6928,6767,5786,2.29
6929,806,1946,14.33
6930,5926,7115,18.1
6931,545,6422,16.91
6932,1774,10370,13.61
6933,1582,3747,11.73
6934,2110,7926,9.64
6935,6501,4353,1.09
6936,4679,8062,14.86
6937,1634,2263,4.82
6938,5520,1132,14.73
6939,3665,7113,15.53
6940,5092,9185,14.95
6941,6622,6984,5.76
6942,899,11095,9.09
6943,5564,4338,4.94
6944,602,7911,18
6945,4960,6889,18.05
6946,3888,776,14.16
6947,4572,8097,5.76
6948,4732,10451,13.48
6949,5409,5635,3.72
6950,4131,2388,6.75
6951,5033,1879,9.18
6952,6780,7781,16.78
6953,1592,11126,9.2
6954,5854,8490,1.71
6955,5898,4246,8.6
6956,4646,1323,2.26
6957,226,5374,7.76
6958,6192,8754,8.95
6959,3661,26,7.42
6960,6344,8753,13.46
6961,7433,735,16.46
6962,87,9812,16.2
6963,1134,201,12.4
6964,6569,10964,13.32
6965,28,2526,9.71
6966,65,4428,12.46
6967,4530,7086,19.97
6968,1434,5787,12.18
6969,3337,6966,12.81
6970,5336,4723,15.69
6971,1612,4670,12.71
6972,7546,10066,17.49
6973,1789,2250,12.93
6974,4342,2365,14.66
6975,6017,243,6.76
6976,5273,1661,4.74
6977,1640,1414,18.03
6978,5785,2350,8.99
6979,182,2485,7.78
6980,4682,3082,3.2
6981,3926,8204,7.99
6982,4514,9738,6.23
6983,3190,4914,6.55
6984,6679,8822,16.2
6985,4270,5888,18.86
6986,6445,8964,7.94
6987,7074,8935,18.9
6988,4473,7083,11.54
6989,1497,7430,11.91
6990,18,9261,2.73
6991,4361,254,15.79
6992,6745,4938,13.63
6993,4285,1028,15.96
6994,4707,162,19.15
6995,1912,2042,16.11
6996,202,145,11.45
6997,1879,7063,19.16
6998,6825,4614,1.61
6999,7094,5587,7.7
7000,380,8368,11.23
7001,2580,8759,15.37
7002,6241,3349,11.2
7003,2451,6804,9.52
7004,2626,3880,14.89
7005,4915,2933,6.42
7006,1092,1781,11.24
7007,3183,8544,15.62
7008,4017,710,4.16
7009,1002,2012,10.21
7010,6213,2157,0.86
7011,3870,6480,3.66
7012,2125,3921,8.45
7013,3017,7343,17.61
7014,6573,9449,15.47
7015,2795,41,18.93
7016,3573,828,8.04
7017,6724,1723,9.44
7018,5957,11048,17.65
7019,2208,9941,4.48
7020,2740,371,15.97
7021,4906,71,0.07
7022,7184,1312,1.92
7023,1236,211,12.4
7024,2237,3533,3.24
7025,2259,1505,19.25
7026,1648,2878,18.69
7027,3421,6995,2.04
7028,6130,7648,4.23
7029,5469,5776,0.61
7030,4532,2439,18.83
7031,2984,9410,4.99
7032,4855,9187,1.42
7033,6170,3352,4.89
7034,6571,4582,11.6
7035,4212,613,16.15
7036,4394,8550,12.12
7037,3737,10118,1.31
7038,4503,8888,3.63
7039,2824,6642,19.33
7040,920,3219,6.95
7041,4129,10243,0.44
7042,631,8100,12.71
7043,118,9045,13.28
7044,2748,1795,18.98
7045,2030,6671,7.14
7046,3902,985,0.64
7047,5096,5652,3.35
7048,5932,9192,7.5
7049,2083,1490,17.97
7050,5416,9461,3.76
7051,2179,6531,6.73
7052,1036,2539,1.17
7053,5768,1185,14.33
7054,3374,5237,7.42
7055,3396,10387,11.22
7056,7355,4662,0.99
7057,2360,8207,12.25
7058,3128,7893,12.16
7059,7458,5134,3.73
7060,7543,3093,16.58
7061,1956,10247,4.43
7062,6078,3038,12.21
7063,7280,8761,13.84
7064,2551,5330,7.81
7065,368,10719,3.48
7066,2636,3262,11.67
7067,1537,6460,11.81
7068,5026,3578,11.82
7069,1294,1759,1.03
7070,3066,6133,5.01
7071,568,681,12.53
7072,770,148,3.28
7073,2524,6235,5.88
7074,7073,3919,1.56
7075,2804,4451,3.29
7076,318,3059,12.18
7077,5624,8531,11.55
7078,6461,6206,14.57
7079,1520,8119,2.47
7080,6750,10955,3.77
7081,3172,2436,17.22
7082,3444,8360,12.66
7083,7182,9628,8.79
7084,6167,4196,18.84
7085,224,8213,13.36
7086,6198,1547,18.45
7087,5758,8552,4.03
7088,7088,7025,5.61
7089,5056,9596,16.72
7090,2000,8692,2.97
7091,2627,3217,11.68
7092,5681,5986,10.4
7093,1725,6632,7.49
7094,7234,2676,14.23
7095,5147,5468,2.94
7096,1992,783,6.42
7097,4126,3799,10.81
7098,6415,7948,10.48
7099,1368,6097,15.53
7100,3773,6630,12.3
7101,2809,7402,15.4
7102,4916,3923,9.93
7103,7200,7932,9.43
7104,3554,9915,12.79
7105,6342,2200,4.94
7106,7349,8847,15.37
7107,3288,9739,15.34
7108,3971,9822,1.82
7109,5497,589,10.68
7110,7550,9035,19.56
7111,5477,5571,2.18
7112,6275,6270,3.01
7113,3462,6734,7.44
7114,6057,8983,13.37
7115,1453,4316,16.47
7116,3850,7731,5.86
7117,6612,10333,13.53
7118,751,9073,19.63
7119,763,7856,4.69
7120,3993,4311,10.6
7121,3840,8159,13.08
7122,5879,1581,13.13
7123,1996,3511,17.26
7124,4247,8064,12.66
7125,5734,5494,8.58
7126,1136,8815,11
7127,520,7619,18.92
7128,6851,2667,14.04
7129,1683,10573,0.45
7130,7279,10262,2.37
7131,5771,7802,0.34
7132,94,5992,10.54
7133,5082,10650,8.67
7134,7110,5130,3.63
7135,3771,6207,4.45
7136,6948,5983,2.1
7137,5494,7691,3.04
7138,2897,7712,6.72
7139,238,1660,7.13
7140,5606,4200,14.31
7141,6268,5101,12.99
7142,2525,9259,10.88
7143,2515,2244,7.27
7144,6502,3119,13.27
7145,2841,4501,1.09
7146,3601,8221,7.24
7147,1719,2907,19.8
7148,2062,6865,8.05
7149,1909,6069,0.18
7150,7001,5191,11.9
7151,648,10760,16.39
7152,3274,9611,16.98
7153,2847,1838,2.69
7154,4838,2670,10.22
7155,4328,8035,11.33
7156,2006,6608,17.9
7157,3271,1053,9.8
7158,1654,5876,9.44
7159,1949,1445,7.75
7160,7018,6411,5.94
7161,4173,2196,12.22
7162,3003,4181,1.79
7163,2384,2352,7.54
7164,1406,7064,3.05
7165,2545,1094,17.78
7166,153,4150,19.7
7167,4681,7629,4.41
7168,2746,4263,15.21
7169,5353,10532,15.84
7170,2246,2311,4.04
7171,2379,2380,0.21
7172,4056,5847,8.16
7173,3198,9431,5.61
7174,6823,11018,7.35
7175,1784,2329,7.16
7176,3261,4335,13.42
7177,3931,1620,3.8
7178,1455,8914,1.24
7179,1494,9344,9.99
7180,172,215,14.8
7181,4231,2206,19.72
7182,6011,1006,18.91
7183,4139,11054,8.04
7184,900,3255,17.07
7185,1253,1461,17.04
7186,1573,752,16.45
7187,5830,10877,5.12
7188,6827,10638,4.77
7189,1000,1276,2.86
7190,3936,4642,7.54
7191,1626,5887,9.05
7192,6719,5885,18.59
7193,73,5450,17.29
7194,4788,9136,4.61
7195,275,1831,18.61
7196,5568,9945,4.11
7197,5993,1677,19.4
7198,6885,7175,17.2
7199,485,4903,4.98
7200,5057,3074,8.72
7201,1968,7504,15.27
7202,1039,7428,1.72
7203,2974,6099,4.34
7204,3930,3418,13.79
7205,165,8717,19.63
7206,6905,2566,13.63
7207,7419,6969,5.91
7208,5312,6443,14.67
7209,1012,3969,18.51
7210,1469,9785,5.5
7211,2498,10946,15.71
7212,6692,1658,18.98
7213,5468,8574,9.95
7214,7283,6883,17.85
7215,3569,8470,9.76
7216,6382,7618,2.23
7217,1164,2607,9.12
7218,2446,10421,5.04
7219,633,8555,13.98
7220,5383,2327,14.21
7221,460,52,5.98
7222,2056,2820,15.07
7223,571,2180,4.15
7224,5570,4431,5.38
7225,3196,3026,19.02
7226,2775,606,1.37
7227,212,4867,1.14
7228,2249,7970,15.6
7229,5347,1867,3.82
7230,1287,3848,0.02
7231,1448,1225,15.61
7232,7131,4430,6.93
7233,5777,11035,9.72
7234,413,7824,12.33
7235,2937,10993,12.29
7236,6598,8406,3.9
7237,3955,5150,16.94
7238,6672,10429,2.82
7239,1202,4699,12.89
7240,3538,761,11.08
7241,560,7253,8.68
7242,3273,9399,4.63
7243,1737,1265,17.49
7244,2979,10762,16.36
7245,397,11065,2.93
7246,4777,2883,4.8
7247,6910,1654,8.48
7248,1878,8578,3.44
7249,2033,1303,0.29
7250,6387,355,18.96
7251,2038,3650,5.39
7252,4269,6975,3.62
7253,1357,7066,13.77
7254,3064,5886,14.17
7255,2872,9053,11.4
7256,3675,3028,7.41
7257,1882,4793,15.03
7258,6658,11061,10.68
7259,4722,8439,19.47
7260,1331,9443,11.25
7261,3342,8459,16.26
7262,4693,7081,8.77
7263,2508,8128,6.28
7264,4583,6063,13.62
7265,2,4058,1.58
7266,5459,6248,1.87
7267,7156,4324,12.88
7268,5623,2507,11.18
7269,2629,9858,2.93
7270,2250,2043,3.49
7271,6115,2075,10.62
7272,5219,8674,7.2
7273,870,6756,0.11
7274,1234,4871,1.58
7275,1548,7886,16.45
7276,4559,4525,18.39
7277,5495,1062,2.36
7278,4367,7258,4.42
7279,618,8279,1.79
7280,2906,6272,17.35
7281,4957,2060,18.86
7282,447,4497,11.84
7283,2055,3608,0.82
7284,7481,2673,4.4
7285,231,10410,10.71
7286,3333,9957,13.06
7287,2111,5590,19.66
7288,4298,4391,13.36
7289,7140,8965,6.28
7290,517,435,7.64
7291,3756,3524,3.8
7292,2811,3476,14.38
7293,6381,6678,11.62
7294,5143,8638,11.33
7295,6232,6535,13.66
7296,4246,4121,13.18
7297,1710,1926,19.52
7298,4748,1945,15.64
7299,2873,1427,6.69
7300,7155,5735,5.33
7301,3166,2210,15.51
7302,4233,7615,5.98
7303,6736,10828,9.63
7304,3445,971,6.8
7305,5906,3734,7.54
7306,3987,884,5.25
7307,7415,9794,2.91
7308,859,7762,4.08
7309,7286,6971,17.1
7310,2017,3959,9.12
7311,1488,3562,14.16
7312,3376,6,1.48
7313,5550,1992,4.35
7314,4517,981,0.43
7315,3682,4985,1.51
7316,6669,9016,8.41
7317,5979,6617,5.38
7318,6747,1848,11.3
7319,2813,2102,2.4
7320,5006,2106,15.05
7321,615,5107,19.76
7322,4719,9255,14.24
7323,5689,10275,5.71
7324,6572,9264,19.08
7325,1241,9319,8.7
7326,2507,1450,8.98
7327,7122,2702,14.23
7328,6296,10752,10.69
7329,6403,7860,9.71
7330,4330,5644,0.55
7331,2339,8896,5.71
7332,4695,8841,4.32
7333,2342,7345,17.62
7334,1201,5082,4.2
7335,2953,4906,16.39
7336,1107,9266,11.22
7337,4308,9996,5.89
7338,702,3877,8.88
7339,3051,6238,14.01
7340,4981,2362,12.33
7341,5248,8475,4.5
7342,422,4689,12.52
7343,4272,10266,5.56
7344,2986,10442,4.87
7345,4704,6666,6.79
7346,2206,4002,1.62
7347,5745,6455,7.08
7348,6743,629,14.12
7349,7310,7809,11.27
7350,2378,4798,15.89
7351,1666,10109,10.42
7352,7356,8269,2.57
7353,5203,75,14.19
7354,5208,10731,9.15
7355,5888,5061,19.67
7356,1653,10120,5.29
7357,1323,6395,3.37
7358,6625,9268,5.27
7359,4630,10472,3.41
7360,5760,3423,16.93
7361,1900,6721,12.3
7362,566,9070,7.74
7363,1056,255,3.42
7364,7547,2532,8.24
7365,1082,4401,13.08
7366,4326,3914,5.1
7367,2932,6835,18.55
7368,5572,10821,0.1
7369,6084,5891,3.09
7370,6907,6410,13.83
7371,3114,8876,5.77
7372,6498,3331,0.05
7373,848,8026,6.96
7374,7527,2490,19.02
7375,1222,2734,3.05
7376,6247,7656,5.32
7377,4832,10228,13.5
7378,2941,238,14.24
7379,3758,759,9.45
7380,6744,8143,18.03
7381,5449,4206,7.45
7382,2637,1999,6.08
7383,6175,1423,9.02
7384,3170,4161,16.5
7385,2500,8962,17.47
7386,3240,10751,1.26
7387,3729,8049,8.87
7388,2759,60,0.28
7389,7195,7126,19.16
7390,4457,10656,19.69
7391,7181,5821,12.22
7392,3465,5489,15.97
7393,4599,1606,3.22
7394,339,9818,6.29
7395,2012,10418,0.97
7396,6397,2549,18.46
7397,2080,690,12.63
7398,5157,4927,18.29
7399,2262,10604,18.01
7400,2758,5757,5.21
7401,522,5731,12.73
7402,6984,10475,6.83
7403,2442,10910,16.87
7404,1050,7983,18.6
7405,6579,7283,12.24
7406,5985,5439,12.32
7407,6615,796,19.73
7408,6471,593,14.18
7409,1961,4529,11.9
7410,5393,3779,14.2
7411,3868,11033,0.66
7412,4244,5147,13.23
7413,4993,5949,7.07
7414,4734,1098,14.64
7415,5178,7268,4.01
7416,832,5974,18.95
7417,999,7392,1.05
7418,6418,8698,9.28
7419,4152,1085,9.82
7420,6817,1411,13.43
7421,6357,3317,15.59
7422,6915,5539,13.36
7423,4614,4675,16.02
7424,5446,10922,13.88
7425,7067,4285,7.07
7426,7091,3709,4.68
7427,4014,7639,19.79
7428,5954,10117,9.02
7429,4034,2736,1.5
7430,6610,125,9.89
7431,3509,3379,3.22
7432,5115,4757,19.95
7433,3528,1858,16.96
7434,4235,7382,6.39
7435,1502,2239,9.73
7436,924,3651,10.88
7437,6438,9226,8.95
7438,7536,8746,9.75
7439,4274,7183,1.91
7440,370,505,2.06
7441,2120,2448,17.99
7442,639,805,5.68
7443,426,7068,18.1
7444,1785,2651,10.89
7445,6515,671,4.28
7446,4157,809,1.3
7447,731,7775,13.72
7448,4263,5580,6.33
7449,327,843,10.93
7450,2722,3361,1.64
7451,3794,9615,3.49
7452,4714,6333,11
7453,5224,9657,3.55
7454,7386,5486,8.86
7455,7489,6161,14.46
7456,4962,2941,7.59
7457,2818,960,3.99
7458,1918,8541,10.32
7459,4464,3453,1.35
7460,6959,7065,11.11
7461,5229,2573,17.93
7462,99,2095,4.65
7463,5701,4265,16.6
7464,5153,5206,16.66
7465,524,7224,6.4
7466,5800,5576,10.06
7467,2992,10252,18.08
7468,3015,10152,6.25
7469,7510,9393,7.79
7470,6308,9028,14.4
7471,561,11119,19.3
7472,1727,1234,8.63
7473,4178,9890,1.24
7474,2963,5097,18.37
7475,985,7135,1.64
7476,7274,347,18.05
7477,6358,9513,14.13
7478,5833,4393,12.11
7479,501,1559,19.9
7480,3883,3976,4.15
7481,831,9241,6.53
7482,2103,10,19.91
7483,7130,5249,12.31
7484,3099,240,19.75
7485,6237,5716,6.54
7486,3719,3744,3.61
7487,6877,7298,7.52
7488,3671,7245,15.8
7489,6075,4690,13.18
7490,1250,7689,8.89
7491,3897,3242,9.48
7492,2725,2604,8.78
7493,1960,1764,0.75
7494,7169,9174,3.52
7495,7444,3994,5.21
7496,189,6955,5.61
7497,4858,10658,6.18
7498,5463,11042,6.92
7499,3880,1492,11.92
7500,6862,11022,7.79
7501,4132,7127,2.73
7502,3565,1799,16.01
7503,2341,3810,11.78
7504,4742,7094,7.85
7505,375,2747,17.88
7506,2148,350,19.49
7507,2765,4562,2.49
7508,558,4359,14.38
7509,6999,10733,14.82
7510,4102,8697,17
7511,217,9482,2.79
7512,328,10297,10.95
7513,5352,8045,5.33
7514,5440,6858,3.56
7515,7440,3416,9.14
7516,3217,6079,16.69
7517,6408,10122,12.95
7518,2632,4221,18.19
7519,2536,6187,7.75
7520,7158,3607,4.45
7521,581,3616,6.77
7522,4365,8499,4.56
7523,1393,8120,11.81
7524,1066,403,17.06
7525,3746,6247,10.5
7526,5197,2334,19.08
7527,6844,1702,6.92
7528,1095,8739,11.62
7529,4548,8627,16.24
7530,2303,3225,1.16
7531,3677,11039,8.64
7532,4685,3316,0
7533,698,9292,6.98
7534,5170,1424,2.81
7535,232,5471,14.33
7536,4438,9240,10.82
7537,2143,9179,18.48
7538,5632,8982,2.37
7539,3076,9932,18.4
7540,6756,7202,9.48
7541,6668,11120,4.96
7542,2574,5695,3.84
7543,3368,1473,15.49
7544,3518,6277,17.62
7545,7500,221,9.84
7546,235,1253,19.59
7547,1405,2579,14.3
7548,4697,9584,8.78
7549,5321,4905,9.38
7550,686,9066,14.39
7551,5903,4936,15.59
7552,3643,1135,3.7
7553,645,5013,2.55
7554,3191,6133,16.6
7555,5891,3142,15.99
7556,1395,5607,2.46
7557,5678,1554,3.61
7558,2600,5411,5.76
7559,291,7079,19.81
7560,3788,6428,16.77
7561,1802,5500,3.04
7562,6014,4717,16.09
7563,5790,8372,15.74
7564,6418,6970,15.74
7565,5998,827,17.88
7566,6420,9865,12.46
7567,1442,8756,3.68
7568,3538,10027,2.43
7569,77,9967,0.92
7570,1091,5012,6.15
7571,3528,1315,7.71
7572,133,8034,14.5
7573,25,6773,10.45
7574,2462,8376,1.01
7575,6646,6046,3.13
7576,5670,2284,17.33
7577,6914,7211,3.94
7578,5286,4001,9.25
7579,5219,4820,6.92
7580,1668,5357,8.88
7581,478,7226,2.79
7582,88,6080,19.42
7583,6377,3385,1.2
7584,3754,2797,18.66
7585,1742,2719,8.41
7586,315,2326,10.1
7587,5248,4582,15.88
7588,2597,754,4.53
7589,102,7533,5.28
7590,5553,7997,17.22
7591,550,10383,1.89
7592,1617,7234,3.19
7593,6524,6499,14.88
7594,625,6856,8.31
7595,2737,1670,4.18
7596,4357,7048,19.58
7597,3089,8352,11.77
7598,504,634,3.8
7599,4785,4786,3.07
7600,4971,3185,15.43
7601,5524,10959,14.6
7602,6999,4971,7.8
7603,7284,2685,14.54
7604,7412,3064,16.55
7605,305,3917,9.58
7606,5179,7193,15.64
7607,1843,10486,19.49
7608,1292,1610,5.68
7609,2919,10035,13.69
7610,2016,10346,14.79
7611,5829,6059,7.77
7612,1205,8301,4.89
7613,7205,4753,13.66
7614,7154,4232,11.1
7615,5079,10366,1.68
7616,6409,3216,11.54
7617,5537,10899,15.32
7618,7299,4584,18.12
7619,1515,2376,18.37
7620,531,3960,5.2
7621,3381,6335,12.63
7622,7180,5845,9.25
7623,1196,863,4.77
7624,1243,6910,19.33
7625,5600,217,18.15
7626,3522,5228,11.6
7627,905,7934,15.2
7628,7470,9695,14.29
7629,87,10189,12.84
7630,7431,2973,5.57
7631,5680,3359,9.3
7632,3151,6239,11.99
7633,3663,5075,16.72
7634,3326,183,16.12
7635,7246,8311,15.81
7636,275,8094,0.8
7637,2847,3144,15.89
7638,2188,7223,19.3
7639,2272,6047,11.04
7640,328,9652,9
7641,5444,5578,12.99
7642,3809,9539,18.81
7643,6049,2000,0.87
7644,3879,4140,8.76
7645,1696,9596,1.75
7646,6950,6441,7.58
7647,2185,5156,7.35
7648,4163,9486,12.41
7649,377,8521,7.59
7650,1404,376,0.35
7651,2253,6847,16.26
7652,953,4295,3.41
7653,1863,7242,15.37
7654,4687,8066,11.77
7655,111,4562,18.83
7656,4936,8524,15.52
7657,304,3259,2.13
7658,3081,4270,12.09
7659,4903,5309,16.6
7660,7330,6413,13.72
7661,623,5574,2.06
7662,3947,9233,0.26
7663,5362,7657,8.2
7664,3544,8483,8.93
7665,756,5394,13.49
7666,2518,1978,15.71
7667,1922,6262,9.04
7668,1030,10600,14.98
7669,5126,4243,13.45
7670,3020,9006,6.12
7671,5724,9586,4.29
7672,3396,6143,9.27
7673,1700,7591,4.5
7674,7203,10875,16.65
7675,5191,7378,0.39
7676,2549,10241,5.38
7677,5287,4025,0.21
7678,1160,2122,13.14
7679,2963,2640,7.81
7680,2148,3708,3.36
7681,2577,11065,9.82
7682,2225,731,7.92
7683,799,2892,1.5
7684,6297,998,14.18
7685,1606,4946,18.36
7686,2522,5871,19.07
7687,6813,2961,16.75
7688,1994,6968,1.91
7689,67,8396,5.59
7690,6875,6788,1.4
7691,3816,549,7.16
7692,5023,4132,7.18
7693,4391,8381,15.78
7694,2308,9094,13.07
7695,5031,6638,9.64
7696,5813,8974,7.4
7697,5171,10425,9.97
7698,85,7672,19.21
7699,37,6400,19.3
7700,5608,7440,19.09
7701,1045,10567,9.44
7702,1691,3571,2.87
7703,5548,9320,15.95
7704,4783,4371,18.13
7705,4444,1924,13.47
7706,1769,9339,8.78
7707,800,10,7.83
7708,4371,8591,18.36
7709,7262,11126,8.14
7710,2322,6192,7.07
7711,5589,7098,10.9
7712,6594,8120,8.07
7713,6705,8469,17.58
7714,6259,1695,10.14
7715,3656,5211,2.88
7716,4964,9984,3.84
7717,292,4588,13.85
7718,2371,4621,7.06
7719,5459,4152,4.86
7720,2267,2145,8.87
7721,4929,7822,3.22
7722,851,2393,12.94
7723,6964,7838,15.69
7724,6688,415,12.38
7725,5860,3823,14.94
7726,5420,2004,8.35
7727,5956,3141,9.85
7728,1294,9458,2.84
7729,3479,2682,8.3
7730,6943,3710,6.16
7731,4038,8136,14.64
7732,4844,7779,17.78
7733,6423,5223,19.37
7734,4150,4239,10.76
7735,6644,2627,12.61
7736,6588,3743,2.59
7737,6302,4245,0.99
7738,2605,10593,10.69
7739,5178,1077,1.38
7740,4098,5100,1.24
7741,4014,8324,7.31
7742,6121,11033,0.55
7743,3185,3597,6.48
7744,6066,612,8.21
7745,578,7632,15.42
7746,5208,10716,15.47
7747,1370,971,17.33
7748,2183,4285,4.57
7749,6278,1820,7.66
7750,2621,7856,8.06
7751,5202,10433,4.69
7752,5358,9911,14.97
7753,1356,4715,0.51
7754,956,6372,14.34
7755,1786,547,7.96
7756,3726,8692,5.39
7757,3541,7181,18.69
7758,2175,8816,0.72
7759,266,10132,11.27
7760,394,5760,14.14
7761,6819,5141,3.09
7762,2920,4884,13.68
7763,5224,9340,6.86
7764,748,9885,8.75
7765,6226,4398,11.81
7766,5395,3156,15.42
7767,924,4407,3.16
7768,4341,2285,6.16
7769,1298,1106,0.03
7770,4346,8415,15.65
7771,7506,193,7.85
7772,7181,3223,19.4
7773,3954,1289,2.14
7774,6734,5623,3.62
7775,1607,1887,10.69
7776,3972,8810,11.53
7777,931,3681,8.22
7778,374,2016,8.47
7779,5144,9564,2.19
7780,876,6595,11.42
7781,985,9729,11.99
7782,6187,10919,18.03
7783,6129,1509,15.89
7784,6841,4297,0.12
7785,6062,4462,19.06
7786,6982,10503,15.98
7787,4948,4662,19.64
7788,3585,9976,12.8
7789,3565,5792,8.43
7790,6888,2234,10.98
7791,5099,7224,14.65
7792,6321,8282,2.68
7793,754,10009,15.06
7794,5209,8853,17.41
7795,5970,4096,1.71
7796,5428,832,0.01
7797,7251,3374,2.97
7798,2840,7625,12.11
7799,2871,2533,2.41
7800,4991,1653,1.86
7801,4126,5569,10.89
7802,5695,5397,17.95
7803,1215,4599,16.93
7804,4257,1586,12.07
7805,3196,1753,8.93
7806,314,8751,5.25
7807,5592,982,19.44
7808,2523,2697,6.67
7809,2165,2649,6.64
7810,1195,2936,12.6
7811,6685,4726,7.69
7812,7408,6053,1.43
7813,1070,9520,2.67
7814,597,9565,16.33
7815,3906,2785,16.21
7816,616,582,4.45
7817,252,6075,1.25
7818,490,31,2.24
7819,255,10204,10.41
7820,2196,7312,3.26
7821,6760,1967,17.05
7822,5314,3980,13.37
7823,2946,6589,8.85
7824,7387,4043,18.84
7825,6394,3213,5.92
7826,6501,329,3.41
7827,1042,3380,19.6
7828,2535,10287,14.19
7829,6326,164,1.72
7830,4928,10018,10.71
7831,1652,10546,0.01
7832,6626,1005,10.77
7833,5802,2276,6.5
7834,6257,1310,3.04
7835,3724,664,19.6
7836,5166,740,19.43
7837,2160,9785,4.98
7838,4957,2096,6.09
7839,3774,2968,16.35
7840,3335,1026,4.51
7841,3824,4442,1.04
7842,1159,3080,3.39
7843,2001,2766,11.28
7844,6465,1577,12.03
7845,6502,10335,19.71
7846,4033,297,0.8
7847,296,9024,4.95
7848,1673,6573,17.08
7849,7310,8642,17.03
7850,3982,7274,14.89
